"y1","y2","x_age","x_income"
1,0,0.0965902753660836,1.04764794436464
2,1,-1.74222145191894,-0.976210265493438
0,0,-0.0027772845719958,-0.134838914738072
1,1,-1.58125137745567,-0.395248321440294
1,1,1.57157768828612,-1.37628882671125
2,0,0.863961965507374,0.407849548241756
0,0,-0.00800218923659609,-1.08454975125992
1,2,0.246523843973234,0.718858016558193
2,2,-1.7657625383118,1.40165915492664
2,3,-0.0718323427545636,-0.0486755640299252
1,3,0.285206284296733,0.927202282475262
3,3,0.206559312660644,-0.873837429492548
0,3,-0.454077898317812,0.701642039563712
0,0,0.510378686015241,-0.479430531492844
3,3,1.09777075513242,-1.29969361444019
1,0,-0.453819989511925,1.41473928615926
2,2,0.0753936299427752,-1.54160932539381
0,1,0.231444228121727,-1.41081805872049
3,1,-0.0420687998700596,0.348264670463803
0,3,-1.07645655173838,0.856894645615311
0,0,-0.924957161589875,1.13337479211274
3,1,0.122592343183305,0.481454681541873
4,3,0.570432936967585,-0.971348484096512
0,0,3.52404742772714,-0.775846426198739
0,2,-0.326927758699024,1.12952773036567
1,0,-1.76145687213947,-1.59994065237021
0,0,-0.545866173192884,0.495877966454001
0,0,0.135654218869076,-0.355210128013507
3,6,-1.93506661701809,0.227256938955326
1,1,-0.688572275930563,0.540006385435362
2,0,0.179026475464053,0.454960456431697
0,2,-0.235392849872892,0.98068895866473
0,0,1.02245660369328,-0.15429475908777
4,2,-1.0744758968167,0.314192575542753
0,0,-1.43210405255408,1.15629595378044
1,2,-0.0706771205776147,0.343712267670367
1,0,0.28929184077421,0.248734302940758
2,2,-0.251460638457469,-0.322808571609687
1,0,1.26774413410003,-0.0579924127630963
0,0,0.350755031426351,-0.334615855379025
0,0,0.547934532725949,-0.714798427720254
1,5,0.613375553046911,2.99803107598118
2,0,-0.0482116690945155,0.696750690313586
2,7,-0.581366386064765,0.637423532234511
8,7,0.953361278787227,-1.30151352089572
0,2,1.38407621772665,-0.036171847062559
1,0,-0.169623201286135,0.278844115382612
1,0,1.6496538234843,-0.107405772867356
0,0,-0.223066204455653,-0.963648577650732
4,2,-0.312330677695571,1.60312786384729
4,2,-0.23514521697234,-0.887767492351003
2,0,2.35954524665303,-0.251199563775973
0,0,1.52262758810064,0.147325082587735
2,3,-0.51344569820594,1.51422058730482
3,3,2.42753371247969,0.54598953300684
1,0,2.61154289385855,-0.434443671078288
0,1,-1.66795922462179,1.92981851586752
1,2,0.573981533805039,0.330868822767717
1,1,0.810487502506396,-0.98303868876604
0,1,-2.1028101793504,-0.380045977535941
10,3,1.15443013854693,0.452054158555396
2,0,-0.255231832920356,-0.69713114152375
3,0,0.933001243415404,1.55665253419493
0,0,0.360016201865432,-1.99488521815881
0,2,0.944274060404076,-0.672151666202965
1,0,-0.249036720643384,0.11059760607047
2,0,1.01545573299592,-1.77293985055374
0,0,1.3161348279036,-1.40737455392551
0,4,0.264186125182873,-0.549857047321767
1,3,-0.0275282375126734,0.276127376230952
1,4,-0.675305186935304,-0.83385474508197
0,0,-1.82563286039309,-1.01142952380897
2,3,-3.04328295802498,-0.272399554875572
0,0,-0.785827314757578,0.0202238843092056
3,2,-0.545434831371291,0.0397361198031795
2,1,0.230945219961667,-1.82247063378591
0,1,1.32008352265477,1.28644012896296
0,0,-0.335913034533377,0.440540485991426
2,2,1.69370412134657,-0.28274407318771
10,3,1.40033741705764,1.35325812942032
1,7,-1.38231915987509,2.03719868833269
0,0,1.23405466905934,0.074673817765073
0,1,0.338872606287451,-2.10154948998269
0,0,-1.11639655611925,3.93284477860303
2,0,0.47358262966902,-2.70387389926286
3,1,-0.175428588047729,1.12816106970263
1,0,0.985408383677126,1.08036252388917
1,0,1.78221381785952,-0.23550623025986
1,0,1.92644538228884,-0.555934182132179
1,2,0.0142443128236833,0.0427138183392778
2,1,-0.59198085482535,-0.460536222861097
3,6,1.78982616165828,0.579132525335592
0,0,0.917018687293185,-1.97665575012983
2,2,0.518027287117254,-1.48229346317846
0,0,-0.18974015337622,0.926980299565847
1,1,0.339875474189696,-0.319081988168417
0,1,-0.0471636577906267,-0.982814565675152
1,1,0.996628848816221,0.749504417728179
0,0,0.338430546165599,-1.44629834030997
3,2,1.83711330225245,0.0455433892275898
1,1,-1.66346276365993,0.943168615975093
0,0,0.80850687087065,0.111720923843392
1,2,0.434365463865907,-1.02752081207913
2,2,-1.00599438208611,-0.211310552014226
1,1,-1.60944836261798,-1.27335608300504
0,3,-1.01094327679394,0.520099835450152
1,2,-0.0667799112806949,-0.738761617982925
2,3,-0.643356967281782,0.452169001442868
1,2,-0.856411965971123,-0.279651281334177
0,0,0.910385107337211,0.0927357779342924
1,1,-1.69030886935775,-0.218151364149916
0,1,1.24239640018666,-0.22099341990358
2,4,-1.10815873413813,-0.446301796953202
4,0,0.345918789196431,0.847498396360201
1,1,0.154583168144495,-1.12970886804327
1,2,-0.116942412956307,0.120311556962375
1,3,-0.460897838463301,0.592316379913615
1,2,0.318375219884623,-0.369908571761657
0,4,-0.319867495549918,0.177285954306234
0,0,-1.17863500924497,0.498113818493131
1,2,-0.753916160881083,-0.965510822680584
3,5,-0.363815293436425,1.07270397755205
1,2,0.891208025786536,1.96609270769865
2,4,0.835212841667761,1.03752426444592
2,3,1.85293184679303,1.01254293218051
4,2,0.816173731771726,0.0434494880231168
1,0,1.95414753962535,-0.455176317543747
0,0,0.497365037345804,-1.70045920673343
1,1,0.545694526927639,-0.0625634367697264
2,3,-0.376424378018547,0.307630452611688
1,2,1.43113825306024,2.7099617951383
0,1,1.07450483964766,-0.847780835958106
1,0,-0.931554542350271,-0.541698094344887
2,1,-1.38305724502988,0.160671737893335
3,3,0.833092508594828,1.26641625318221
0,0,1.30060392703791,-0.991321527759367
0,0,1.64744240691503,-1.29804239813569
4,1,-0.33404246826192,-0.290350096266609
2,3,1.12474111876059,-2.36654983733855
0,1,-0.980516827872502,0.303721156314528
1,4,-0.078387554207209,0.549388645301122
4,3,0.187452457953586,-0.524003388356533
1,2,-0.178673636096502,-0.06181809646919
2,0,-0.198025509924198,-0.956308710955841
3,2,-1.23894484728094,-0.450298680857398
1,0,1.83898635338364,-0.772014220791742
0,1,0.259293586861717,-0.400148367409818
2,1,0.330070626024406,0.993295498517895
2,0,-0.526466818481209,0.677426446936886
2,3,-0.55895985789303,0.907429351742144
2,6,-1.400490314745,-0.872825698373916
0,3,-1.89886448758036,-1.23192258510735
0,2,-1.36776705038194,0.208579340484577
0,0,0.578834425628261,0.0263977748655292
2,0,0.069886657957002,1.2479232011574
0,0,-0.468736272549249,-0.638424650383744
0,0,-0.614104544366977,-1.76978848299425
1,2,-0.854535178863398,0.280162622295569
0,0,0.480759388057193,0.73939278818489
3,1,-0.942372581927998,0.508533685841913
2,4,-1.40652890603848,0.454584871944514
3,2,-0.068699699859876,-2.1915621183644
1,0,0.722254513624539,-0.405181906661045
0,0,-0.314006813234922,-1.21200365475409
2,2,-0.391418325539673,-1.69951936196753
2,0,1.07430146074628,-1.63939571982981
2,1,0.640144651298663,0.492797830638741
4,1,-0.768136789600012,-0.811242833951336
0,1,0.779019173405954,-1.27070913012966
1,2,-0.435726381115412,-0.448566108249648
0,0,-0.492200620691099,-0.891855203188888
2,3,-0.594240058237598,0.0141796679217171
2,0,-0.555833245914576,1.30908579455233
8,6,0.705645995863639,-0.285788981761637
9,3,2.10954477043994,2.60633774365423
1,0,0.514400888988443,0.614229939056441
0,0,-1.65648054216897,-0.380065525369974
0,2,-1.28805514153041,-0.106160384335335
0,2,-2.12619756207682,-0.426012955127537
4,8,-0.755937005287234,1.48821124860394
0,0,-0.286831322993073,1.18883184568642
1,2,1.61974085733442,1.16048863408849
1,4,-0.809580610630428,-1.56360626823116
0,0,0.689514664356027,-1.1844323801577
1,0,0.542960836614247,-1.54082741977408
4,3,0.941724757361894,0.22676727548024
4,1,0.513223602387244,-0.610381211033289
0,1,-1.28211644954725,0.011555036180744
2,5,-1.49724356355993,-1.50312537239923
0,0,1.92099225339141,-0.677144764971198
0,0,-0.327496168705553,0.16129361026674
5,1,1.58378590745905,-0.36765029969096
4,1,1.46541621057596,1.67228162859777
1,1,0.902036969128922,-0.895838424431103
1,1,1.06340679292538,0.165371233647451
4,1,0.132932610235555,-0.192701873214642
1,0,1.05481951719863,-0.0864869742158047
2,3,-0.72710087259672,0.0227259629786068
3,1,-0.682822228136366,0.790853940184895
1,2,-0.00503648162656369,-0.495216830549195
3,1,-2.38508348328979,-0.0132549396680904
4,3,-0.128773366045814,0.436400270948469
2,3,-0.706747216405918,0.177952698862105
0,0,-1.46097964066298,-0.701100233965094
3,1,0.355407219887264,0.75803058342028
1,5,-0.180319891016195,1.64546907588772
0,2,-1.16064108947766,0.00760768839271486
0,0,-0.497414659668135,-0.623247954076127
1,0,-0.67087884199984,0.224337671899406
1,0,-0.233765403399146,0.519532224048039
1,0,-1.82692820523305,-0.520337315411793
2,2,-1.20479738624318,-0.609604214604208
1,0,-0.0701396223086389,0.0282109614593033
2,2,-0.34817487496321,0.2899599773913
1,0,-0.0738342133846603,-0.5743616747705
3,1,0.745404147187347,-1.04826587036958
1,0,-0.312202782785389,0.512107655673687
0,0,0.820619710690197,0.418555987632323
0,0,-1.23293643112977,0.00921636965937653
0,0,-0.56457798386641,1.21580811441829
0,0,1.33343059317779,-1.89469287078937
1,2,-0.926487825841131,-0.158507868843712
1,1,-0.828105105822653,0.45249096864149
0,2,-2.09689582883757,-0.0804529561176143
3,3,0.650961474422398,0.170430122680654
2,1,-0.327499074575276,-0.452752684280264
0,0,1.72970519237015,0.834979549114007
0,0,-0.541771694889233,0.737421061550316
1,4,1.6181693917478,-0.0806095622969157
1,0,-0.594109908565143,-0.199396479512377
0,0,0.545226266555703,0.702470718879819
0,0,1.11400002209243,0.732722175805844
3,1,-1.45338981981511,-1.02370838134717
4,1,-0.530786358479918,-0.349414352849873
2,5,-1.4879902714529,0.220318417736954
2,3,0.0247927845839815,0.396051068197515
0,1,0.453969397654427,1.43763441146112
3,0,-1.27513805980255,0.742947973538215
0,1,1.20911417663233,-0.116273488739167
1,3,-0.389149788947505,-0.323711536417026
1,4,-1.9711501908837,-0.221412191769424
0,0,-0.606564558661981,-1.04431897813096
0,0,0.191211293991007,0.0700589826640241
1,1,1.09474989172433,-0.0694729355066552
5,4,0.564776790095599,-0.638087347042324
1,1,-0.174392616071966,-0.14364613042929
1,0,0.568328356047823,0.112898955823514
0,0,0.840249177869179,1.59782955670111
3,2,1.13168465529269,1.58104065601845
2,3,-0.730231362168992,-0.0810447189127668
1,1,-0.5446659159919,1.70359765151551
1,1,0.028710109754078,0.572559361827594
0,0,0.65776584425226,0.211457042960498
3,2,0.596841808309135,1.31825520010995
0,0,-0.141355718929894,-1.35438614384256
0,1,0.34568357992155,-0.665098702771395
1,4,-1.2077894568801,-1.47917677391397
2,1,0.675946707607622,-0.817162438748114
4,1,1.42428142619745,-0.961755260506133
1,0,0.196941868910894,0.538902430002988
1,1,-1.6895921630472,1.44427617966171
1,0,-1.77862941822332,-1.20066396810935
1,5,0.0424982362228402,-0.239797748321307
0,0,1.31861639297353,-1.26008946242462
0,1,1.06574910030944,1.72349249474905
1,2,-0.0754907960214113,0.795161552847083
2,0,0.199683539459813,0.623876343278015
29,3,3.74037388006878,0.577385908854437
1,0,-1.00606831037581,-1.48210124145794
1,6,-1.69668228244563,1.50589970820486
0,18,-1.98829969918997,2.31522962837381
1,0,-0.341339372617349,0.584968608342329
2,5,0.875756750200736,1.06633185377649
2,2,-0.703411484184937,-0.426732713221681
2,3,1.34231359962253,0.649954757406734
2,0,-1.33675122408354,-0.2718604445305
8,6,1.27904289983435,2.29048302022009
0,0,1.6998336263306,-1.96451943506397
5,10,-0.523963438447469,0.884201126586613
0,0,-1.79350827965139,-0.194865315752704
5,4,-1.20810681238687,1.05203072791013
2,0,-0.0755527304232958,0.691379168660251
1,1,1.10057756686111,1.11699286107373
0,0,1.17224122652397,3.63178184105255
6,3,1.08445349039339,-0.916269335562818
0,1,-0.0563150141401015,0.370392430381283
0,1,0.406878241426528,-0.875124666990427
2,2,-2.3011342956425,-0.28458315361379
1,4,-0.676926003118337,-0.175903009931081
3,1,-0.307425663977377,-0.905763941017985
0,0,1.87776189274321,0.479530120910964
3,0,0.137558698204464,-0.93835942512835
0,3,-2.06766940505506,0.38244686816075
2,3,0.0938586065530709,0.167039760029657
0,1,-1.21772091651975,0.520271703912775
1,0,-0.530327620886215,0.055665630606087
0,0,0.291853203641509,0.377361027304083
2,0,1.71487278902619,0.316257809453442
1,1,-1.16238904638888,-0.391245045159457
3,2,-0.595184516955762,-0.00984196288554136
1,1,1.16599898927498,1.11963875806287
4,3,-1.75171888563072,-0.206690423370525
1,4,0.796417856384886,0.145304243993342
2,0,-0.597808516812787,-1.1557618994321
1,1,0.0443050515409346,-0.0790327972761705
0,0,0.739665334621349,-1.09668205068385
2,2,0.225433144216839,-1.28200081123484
0,1,-0.933231554063538,0.245365535202916
1,1,-0.409610430017396,-1.3707030096738
3,4,0.520885972049831,1.15806527042064
3,2,-0.0143951615512903,-0.781266901154353
1,1,-0.601705937175097,-0.19578363031274
4,0,1.50041952765827,-0.862683576672368
3,0,0.638086575968078,0.0104232401569447
0,0,0.99506962068358,-0.85238541313506
0,0,-0.867821900523623,1.14487751210038
3,1,-1.11428499039735,0.214782301975182
2,7,-1.1244667895196,-1.67726021084832
3,4,0.944711981196394,0.00663269506135778
3,4,-0.4385107345128,1.49071840167123
6,4,-0.157714587586553,1.62366577374989
1,0,-1.1155189762001,-0.667617176588039
1,0,-1.56461915802021,0.23627841978491
1,2,0.602380336949882,-0.885087176128946
0,1,0.277486587356224,-2.28710043143115
2,1,-1.35022376578867,1.76615159055396
4,3,-1.92295313389159,-0.747178538714596
0,0,-0.298237156929342,-1.34844044125876
1,0,0.555229220722479,-1.41904067186848
0,0,-0.793541175331587,-1.18940193639232
2,0,0.405403293745311,-1.19809862409273
0,0,-0.246217711025155,-0.575130176790463
0,0,0.348310022159735,0.731253613324287
1,0,-0.509824415302316,-1.69560071388045
0,0,-0.189888791112572,-2.25341135071616
4,4,-1.22392512331715,0.667105449037445
3,4,-2.15428410085967,2.40013010035051
1,1,-1.06572441929427,0.357888429592411
1,0,1.03389447935121,0.50085572815525
1,2,-1.14070666421168,1.96890100358328
0,0,1.22263424705151,-0.793134897206594
0,0,0.211968039237294,-1.56898186075876
0,0,-0.595382256513926,-0.187036897671599
1,2,0.0518889230628468,1.453089568484
3,1,-0.575820193433395,-0.153186145499851
0,1,1.24352352245143,-0.994796508364767
6,11,0.245903416377217,0.226103433282553
2,0,-0.54685848388171,0.669916665756473
0,2,-0.519426744071172,0.0224550662164356
4,1,0.91574082470986,-0.37088519930569
1,0,-0.257017152729405,-0.268615987848864
4,4,-1.30704182911705,-0.559715621364687
1,1,-1.55586635093734,-0.787616062538904
1,0,-0.949988131647815,1.12406780361781
2,0,-0.443697912476895,1.20133058666308
0,0,-0.653611972074896,-1.41160119549779
0,2,-0.557464642616529,0.0450785207816857
0,2,0.561579767872713,0.981680444604983
2,5,-2.63653959163647,-1.21464025683282
0,0,0.13473060718366,0.0908499680545609
0,1,0.44030178184644,0.90685628170292
0,0,-1.23055174490829,1.78062555733823
2,1,1.6945688170363,0.0479356284704504
4,3,0.204776548893432,-0.381292194564308
1,1,-0.477260030466045,-0.591154982949589
0,1,-0.0130298318496461,0.710690782363331
2,1,1.22257447071394,0.849998913439486
1,1,0.682352313983976,-0.979508985740115
0,0,-0.634244110616025,-0.429954869947603
0,0,-1.03923907613809,-0.733330693293282
1,1,-1.9084639443074,0.105204997625825
2,1,-0.447706098594438,0.316583519691521
0,0,2.8589682509358,0.126148379294006
1,1,0.145511854394839,1.91272917119263
1,0,-1.7172994037779,-0.393433444513271
2,0,0.25260679625814,0.978074333665141
1,2,-0.479344286460646,1.08318696492188
0,0,-1.31839074833577,-0.83847718715888
2,1,-0.377358592121926,-1.18073331573072
1,2,2.32346112368822,-0.323705518548601
0,0,-0.294130353448069,-0.0745911967038644
0,0,-0.397633482412507,-0.816207452640448
1,4,1.59911345072996,0.364268815635997
4,1,0.458518181608834,-0.183669050710783
3,2,-0.373633119289486,2.61002111457011
0,0,-1.27048967094429,-1.13424288337571
9,9,0.537677641472167,1.48449119830566
1,2,0.0622723463607694,2.06887671716515
2,2,0.487102915009566,-0.262301979152567
2,1,-0.83237672375899,-1.06435339712256
1,0,0.621438225239486,-0.754150317642879
3,4,0.477638340569734,0.0348220697151268
4,4,-0.295620433244821,0.687440375621638
2,1,-0.882406906822441,0.168679760532452
6,0,1.27416628624348,-0.351272111176255
2,2,0.0669953086236772,0.851063591740287
1,2,-0.604015293582962,0.150123778879595
0,0,0.467058092657006,0.218633451962759
0,0,-1.94855830775192,0.871544149781661
4,3,-0.211778630133666,-0.560418993490841
0,0,0.737108223449319,-1.40896837926411
0,2,-0.615140978367734,1.4891998756734
0,1,-0.170638881372948,-1.40076459119655
0,0,-0.806820075435802,0.834282173318375
2,0,-0.628558998844909,0.287786053504997
0,1,-2.23721253822572,-1.31107674165478
3,2,1.64776633741246,0.865345083584201
0,2,0.526865801687865,0.174022860599842
5,0,1.20759612529566,1.41490646035204
5,2,0.815859853633343,0.998822820110448
0,0,0.116334218596065,-0.509541280569181
1,3,1.82507289950022,-0.238478205582661
0,0,0.548300996934437,0.733881385813529
1,0,1.76696530303441,-0.177613932860285
2,0,1.91117022812457,0.433242307913468
2,1,0.798954081727153,-0.255808253670465
1,2,-1.40199678576147,0.82304583240207
1,4,-1.10678377956704,-1.17130034253516
2,7,1.10894749386004,1.46508722778881
3,2,0.670265672775647,-0.155702771536967
2,2,-1.99019205134352,-0.405590222783449
3,3,-0.0397986598527354,-0.212687604247663
3,1,-2.01837531972155,-1.50293812277037
2,1,-0.293957104629429,0.0198772722027903
0,0,-0.171915083794638,-0.366242603196214
0,1,-0.443977213821043,-0.428273722520024
6,7,-0.201229045408875,0.413770654385178
7,3,1.68890382093287,0.618178276049421
2,0,0.736029117739785,0.552997434087726
0,1,0.137566998158379,0.879396204850788
1,1,0.716229691098076,-0.411535130072039
0,0,-0.618315566703284,0.830637108736652
1,1,0.288109262982639,-0.613374630330725
0,0,0.54456068149185,-1.35328261227713
0,4,-0.310985533510172,1.39857387033347
1,1,-1.01756142274528,-0.511902580319089
1,1,-0.0826072003146252,-0.470113089754322
1,1,-1.19373937310557,0.966472234689625
6,2,2.61641619404958,0.203961963630306
1,2,-0.308837935925244,0.353611831333864
2,1,-0.828303460869711,1.13997648432555
0,1,0.272580848337584,-1.00887619289386
0,0,-0.0649250523466458,-1.2422599440659
3,1,0.200592958002808,1.51244315192583
0,1,1.42734103582892,-0.754778811097524
3,3,-0.593529181071948,0.409482172206408
1,5,1.12798952840071,-0.0198654702481935
0,0,-0.699159658604962,-0.538614146473909
3,1,0.492910102934316,1.01641412421373
1,0,1.48483457240416,-1.38598156124943
0,1,-1.65862520518887,-0.371985683170562
3,4,-0.251988282997024,-1.60636468862196
0,0,0.685892670389485,0.523172231251664
1,1,0.0653291160804648,-0.0972119205655005
5,1,0.655987020191147,-0.137099894531084
2,2,-1.54308426493589,-0.465438796327525
3,0,0.913873425948493,0.0720746745703536
4,5,-0.33655319622046,-0.207691797405956
0,1,-1.23649094743601,0.792369243842794
3,4,0.35722179380689,0.523256448560287
4,7,-0.98908701049936,0.319806351447444
2,4,-1.15617555144854,1.44886406862419
2,1,0.237164810566904,-0.267208723826285
2,1,-0.180584083670368,0.130390715719526
1,0,-0.347525964298927,-1.27346123613867
1,2,-0.450010601704258,-0.394638397578545
0,0,0.365210435583201,-0.227052531581113
1,9,-0.221309868131742,0.612897565091469
6,9,-2.33101393937983,1.21095898872918
0,0,0.709663451929014,-1.5450976297552
1,1,1.72222717760951,-0.231284832114896
0,1,-0.337588161783189,0.119154358894432
1,2,0.392529098922301,-1.25235432938706
1,0,-0.398674884332708,1.43787983470055
5,5,1.03546682452534,1.06414744204002
0,0,-0.531906910084201,-0.0324686459529305
0,3,-1.62394155593695,1.23196110054081
0,1,-0.445758275711247,0.463173235352925
0,0,-1.20794208200015,0.322266179198434
0,3,-0.943029481875237,0.0322558131482912
2,2,0.245950731629605,-0.595925123587057
1,2,-1.67876692931919,0.655931273552109
0,0,0.196336085069219,-0.698207373132556
2,4,1.20019263427754,-1.63886293834691
0,1,0.284102604209556,-0.437249619078967
0,0,-0.120306647353645,0.381149070411529
9,9,1.14961439872418,0.34643258111351
1,1,-0.0789662921790074,-1.24404546649646
2,2,-1.08473356160361,0.424510120395215
1,0,-0.014935275638984,-0.58710641964663
0,0,-1.42682038521809,-0.188919048354235
6,3,-0.628944165554538,-0.256124449446582
0,4,0.82903506956624,2.23828205116633
0,0,0.582612939559659,1.69108682412547
2,0,-1.16438382188614,-1.84249433566006
1,4,0.123999516171834,-0.0676019831777083
0,0,0.0785257703230826,0.98154748374701
0,0,-0.141801477799557,-0.913060806149048
0,0,0.649589607159227,-0.0562338955773974
2,0,2.02586053517807,-0.240920686415476
1,0,-0.494742408273494,-0.5694666288093
0,0,-0.396999070335091,-0.572049008733019
1,0,0.400719549217265,0.953472237501911
1,5,2.98893708252069,-0.835511852087435
4,1,0.00770276969734156,0.165505106897857
0,1,-2.18629411173211,-0.212921320572189
2,3,0.0231811014400265,-0.191125549299529
3,2,-0.452090661588179,0.0508751947456571
1,2,-2.16778244480338,0.661345983060294
1,1,0.888386435050104,-1.56878719794867
0,0,-0.438086270885209,0.606724500568836
0,0,-0.24232512996978,0.382825628636531
2,1,-0.844899817171004,-0.0839339349976473
2,2,0.278229053739881,0.445923281992676
3,1,0.482282128423713,0.144051786980946
1,2,0.2231794483526,0.0029575121410282
0,3,0.000233205460705557,1.44216775121361
0,0,-0.331268765114817,0.612766044721743
1,1,-0.737929366352322,1.08073743452516
1,1,-0.647495109963058,-0.259808308101299
5,3,1.02620280944664,1.44649163266351
0,1,0.134564414066526,-0.0125667446492121
1,1,0.257265161689616,-0.519164967575885
1,1,1.33180632096824,0.169517037157046
1,1,1.55100451844391,-0.384785043203879
1,0,0.976580918915359,0.627599438316437
0,0,1.55098996893679,-0.320215961650713
0,1,0.0682248232157306,-2.10499294919967
4,2,0.287780142845394,1.67269957851071
1,2,-0.747708891480148,1.20952468736816
0,0,1.44148820220799,-0.749210310382026
1,1,0.246061102306201,1.14073095436581
3,3,-1.06447868192679,-0.973736927600929
0,0,0.117580759135308,-0.28093492407956
1,1,1.4092483570938,1.25076207240888
16,4,1.71822286826377,1.36176860611881
4,1,-0.17106308573541,-0.222013540132309
2,5,-1.53073698838321,-0.633825493410919
1,0,-0.149923378794973,0.433375497002695
2,2,-0.250184794424171,0.406822703512093
0,0,0.543550630271622,-0.371733023445706
1,8,0.0612377561511237,1.288701758345
1,4,-0.372280543466989,0.978402595764468
4,2,0.119495568118401,-0.797536122934883
2,0,-0.544373418495904,-0.238080423371671
0,0,-0.910253387791124,-0.0365346315115285
0,0,0.730723483263797,0.192106633824079
2,3,0.157751429903023,0.854411372231103
2,1,0.886707600162406,-1.07285338571663
2,1,0.0977073417292888,0.132501123540009
0,1,1.45837460299025,0.261879149326178
0,0,0.408756583127409,-0.0543239092758744
2,3,0.229125522715454,-0.00118658947799562
8,0,0.722308908947205,1.0709449692072
0,0,-0.507568687046436,-0.418934513162001
1,0,-0.237552747273951,-0.983115165577413
3,2,-0.469580898719384,1.26729199035487
1,1,0.938382047852895,0.838762995477005
0,0,1.03187649593118,0.699332351465192
0,2,-0.86816761893936,1.09689583434898
1,0,-0.344185999118982,0.393561347129077
2,2,-0.678443811062941,-0.0528200224837547
2,1,-0.164852805695384,1.20057752930011
6,1,3.67773257868279,-1.39539793809829
3,4,-0.120158978982277,2.57518223747511
0,0,0.609576003347102,-0.763268252158755
4,1,0.72947446356522,0.450861211048759
7,3,-0.31893720659448,0.791363828428223
1,2,0.575796565989167,1.5075866817224
0,3,1.08789640215517,0.941512435262005
1,1,0.595936076485169,0.741732892424757
0,0,-0.98397889920039,0.410072794076266
3,5,-1.07067831281257,2.32033853852497
3,1,1.26999119596239,2.09622720783396
0,0,0.791332909470824,-1.88332446582832
0,4,-2.11477636946468,0.994109778672842
0,2,-0.0413550958402161,0.760785083071131
1,1,0.420492445020167,-1.0128166783403
1,1,0.41004735822333,1.81445483120846
0,0,-0.610657729552563,-0.499173939420208
1,2,-0.454760120839956,-1.60401916811343
3,0,1.02559819161001,0.600438984885596
2,1,0.537727254228147,-0.661554800498058
3,3,-0.00469681239576085,-0.499056454569487
0,0,-0.0152758790019597,0.499864292915983
1,2,0.19636923162964,-0.623024465571282
0,0,-0.9077740855191,0.0512383281572899
1,2,0.25538674975849,-1.25796802820799
1,1,1.59953131006449,0.64929703445712
3,3,0.224237304098169,-0.32048968921411
5,1,0.639933719090848,0.961264051011603
2,1,-1.87845121788586,0.324469029698749
1,1,0.481631067999592,-0.210264694763881
1,2,-1.163153011072,0.503092495294717
0,0,0.338644306674606,-1.72462998348075
0,0,-1.35943632601678,-0.367171952619477
1,0,0.645822020929591,0.298223602493968
0,1,-1.650165068377,-0.526133333495081
3,3,0.6489355189434,2.02731566499521
0,0,-0.935021459743353,-0.69390392247054
5,2,0.0561531005632316,2.32038790631995
1,3,1.04778576753353,0.0749315347522073
1,13,-0.0300118386040598,0.904366349571983
4,5,1.31160681838769,0.924154438192057
0,0,0.367817880809234,-0.611922800184077
3,5,0.266307796707483,1.72725704400847
7,1,1.92281725370817,-0.768058491713666
4,2,0.575714384046577,-0.384011139284885
2,4,-0.270264203857435,1.22615781451355
1,3,1.57682086706708,-0.235589798150792
1,1,0.202120878708097,0.627243292529821
0,0,0.66077419461614,1.18211361862854
1,1,-0.0878969683840495,-0.936434727770109
1,1,0.0846481680105376,0.535390849504871
5,5,0.381184230017481,0.738060782808109
0,0,-0.242190248251649,-2.09038764962745
0,0,0.681754420757273,0.319785070061047
3,1,1.9651788840916,0.800709771799107
3,1,-0.966570287611449,1.2801555545168
0,0,0.51107534645287,-0.419499438772487
0,1,-0.221182958111479,-2.49278884731009
2,2,-0.755181850394825,0.291578379475141
0,0,-0.804876691729123,-1.90680220652701
0,0,-0.0707787711954396,1.29386615187113
2,0,0.133088005919953,0.0451571587868785
0,1,-1.29249436658039,-0.535017506714435
2,0,-0.556926222930354,-1.40650617829356
1,0,0.710478268507884,-1.13647893073942
2,1,-0.469044287634814,0.747007944977251
0,0,1.39079911362425,0.456044687414722
1,1,1.54527212002456,-0.156387373037792
2,1,-1.16024939682153,-1.20357702949126
1,1,0.530919462573563,0.0568097993037582
2,0,-0.841898906322611,1.35276915280168
0,0,-3.08747944200981,-0.993463784451701
5,12,1.30988686525455,1.95429876116664
0,0,-2.13733173677798,1.98651955802981
2,1,1.09711551450856,-1.00582765583282
0,1,-0.0210162492323397,-1.75245330810109
0,0,-0.783647411283331,0.305861279529374
4,1,0.393744765681194,-1.57229062219944
0,0,0.149197081626255,0.165056313719789
6,2,1.83171633789245,2.11228743252224
0,0,0.192259552290008,-0.234811232897306
2,3,-1.59547951400998,0.0432551201644438
1,2,-0.243317552450527,-0.413466617643581
1,4,1.54796687720595,-0.950064850155154
1,1,0.602544556162444,-0.150965229433301
1,0,-0.395483003080201,-0.270736544384513
0,1,1.70563509141925,-0.364880887352481
3,0,1.17503014161475,-0.0189477652708511
2,0,0.4821765024993,-1.0546046176011
3,3,0.0593345270794332,0.258934600666364
1,3,0.601814125653368,0.494192328178062
2,3,0.138615336553168,-0.333012273965056
2,2,-0.421647059492602,1.38466838074172
0,1,0.0551646641516038,-0.253276373833596
0,0,0.176749420232451,-0.712928203803037
0,0,1.74901804619344,-0.0891108418575259
3,2,0.319642076356099,-0.0611813228227842
5,3,0.444860961812143,-0.227629978867118
